region,postcode_sector,year,avg_price,volume
East Midlands,S45 8,2023,114000,47
East Midlands,S45 9,2023,122000,113
East Midlands,S5 0,2023,81000,53
East Midlands,S5 6,2023,79000,114
East Midlands,S5 7,2023,84000,101
East Midlands,S5 8,2023,92000,97
East Midlands,S5 9,2023,106000,82
East Midlands,S6 1,2023,121000,197
East Midlands,S6 2,2023,113000,147
East Midlands,S6 3,2023,142000,110
East Midlands,S6 4,2023,121000,200
East Midlands,S6 5,2023,151000,158
East Midlands,S6 6,2023,223000,101
East Midlands,S60 1,2023,82000,12
East Midlands,S60 2,2023,117000,71
East Midlands,S60 3,2023,172000,79
East Midlands,S60 4,2023,162000,83
East Midlands,S60 5,2023,111000,205
East Midlands,S60 8,2023,266000,50
East Midlands,S61 1,2023,82000,86
East Midlands,S61 2,2023,120000,153
East Midlands,S61 3,2023,89000,51
East Midlands,S61 4,2023,93000,72
East Midlands,S62 5,2023,79000,72
East Midlands,S62 6,2023,87000,56
East Midlands,S62 7,2023,119000,89
East Midlands,S63 0,2023,84000,101
East Midlands,S63 6,2023,133000,132
East Midlands,S63 7,2023,125000,126
East Midlands,S63 8,2023,94000,102
East Midlands,S63 9,2023,76000,140
East Midlands,S64 0,2023,115000,95
East Midlands,S64 5,2023,121000,35
East Midlands,S64 8,2023,104000,158
East Midlands,S64 9,2023,69000,119
East Midlands,S65 1,2023,67000,44
East Midlands,S65 2,2023,74000,117
East Midlands,S65 3,2023,114000,78
East Midlands,S65 4,2023,145000,80
East Midlands,S66 1,2023,182000,103
East Midlands,S66 2,2023,120000,113
East Midlands,S66 3,2023,136000,112
East Midlands,S66 7,2023,95000,93
East Midlands,S66 8,2023,115000,144
East Midlands,S66 9,2023,103000,64
East Midlands,S7 1,2023,165000,117
East Midlands,S7 2,2023,228000,130
East Midlands,S70 1,2023,74000,113
East Midlands,S70 2,2023,112000,38
East Midlands,S70 3,2023,95000,103
East Midlands,S70 4,2023,93000,120
East Midlands,S70 5,2023,111000,104
East Midlands,S70 6,2023,96000,152
East Midlands,S71 1,2023,83000,103
East Midlands,S71 2,2023,118000,112
East Midlands,S71 3,2023,91000,73
East Midlands,S71 4,2023,123000,112
East Midlands,S71 5,2023,118000,116
East Midlands,S72 0,2023,108000,51
East Midlands,S72 7,2023,111000,61
East Midlands,S72 8,2023,103000,189
East Midlands,S72 9,2023,140000,63
East Midlands,S73 0,2023,113000,193
East Midlands,S73 8,2023,92000,133
East Midlands,S73 9,2023,107000,90
East Midlands,S74 0,2023,97000,97
East Midlands,S74 8,2023,117000,68
East Midlands,S74 9,2023,112000,69
East Midlands,S75 1,2023,150000,138
East Midlands,S75 2,2023,138000,126
East Midlands,S75 3,2023,135000,87
East Midlands,S75 4,2023,206000,63
East Midlands,S75 5,2023,133000,124
East Midlands,S75 6,2023,128000,121
East Midlands,S8 0,2023,130000,192
East Midlands,S8 7,2023,152000,124
East Midlands,S8 8,2023,140000,186
East Midlands,S8 9,2023,122000,152
East Midlands,S80 1,2023,131000,103
East Midlands,S80 2,2023,87000,117
East Midlands,S80 3,2023,144000,74
East Midlands,S80 4,2023,116000,129
East Midlands,S81 0,2023,112000,137
East Midlands,S81 7,2023,130000,184
East Midlands,S81 8,2023,191000,125
East Midlands,S81 9,2023,125000,107
East Midlands,S9 1,2023,74000,116
East Midlands,S9 3,2023,88000,29
East Midlands,S9 4,2023,78000,100
East Midlands,S9 5,2023,92000,30
East of England,AL1 1,2023,345000,136
East of England,AL1 2,2023,274000,89
East of England,AL1 3,2023,310000,141
East of England,AL1 4,2023,502000,149
East of England,AL1 5,2023,301000,162
East of England,AL10 0,2023,185000,117
East of England,AL10 8,2023,210000,127
East of England,AL10 9,2023,234000,182
East of England,AL2 1,2023,278000,146
East of England,AL2 2,2023,314000,98
East of England,AL2 3,2023,419000,125
East of England,AL3 4,2023,469000,82
East of England,AL3 5,2023,397000,152
East of England,AL3 6,2023,465000,58
East of England,AL3 7,2023,373000,100
East of England,AL3 8,2023,316000,96
East of England,AL4 0,2023,426000,121
East of England,AL4 8,2023,468000,94
East of England,AL4 9,2023,320000,189
East of England,AL5 1,2023,424000,146
East of England,AL5 2,2023,849000,82
East of England,AL5 3,2023,498000,72
East of England,AL5 4,2023,474000,122
East of England,AL5 5,2023,403000,130
East of England,AL6 0,2023,505000,102
East of England,AL6 9,2023,446000,66
East of England,AL7 1,2023,231000,100
East of England,AL7 2,2023,221000,115
East of England,AL7 3,2023,197000,126
East of England,AL7 4,2023,233000,133
East of England,AL8 6,2023,281000,79
East of England,AL8 7,2023,312000,82
East of England,AL9 5,2023,289000,40
East of England,AL9 6,2023,931000,12
East of England,AL9 7,2023,442000,88
East of England,CB1 1,2023,310000,51
East of England,CB1 2,2023,349000,119
East of England,CB1 3,2023,261000,284
East of England,CB1 7,2023,391000,48
East of England,CB1 8,2023,304000,63
East of England,CB1 9,2023,217000,147
East of England,CB10 1,2023,314000,78
East of England,CB10 2,2023,311000,124
East of England,CB11 3,2023,324000,193
East of England,CB11 4,2023,340000,128
East of England,CB2 0,2023,587000,25
East of England,CB2 1,2023,327000,32
East of England,CB2 2,2023,210000,1
East of England,CB2 3,2023,50000,1
East of England,CB2 7,2023,306000,2
East of England,CB2 8,2023,522000,75
East of England,CB2 9,2023,493000,116
East of England,CB21 4,2023,255000,117
East of England,CB21 5,2023,318000,74
East of England,CB21 6,2023,507000,19
East of England,CB22 3,2023,232000,104
East of England,CB22 4,2023,257000,65
East of England,CB22 5,2023,406000,109
East of England,CB22 6,2023,286000,12
East of England,CB22 7,2023,338000,41
East of England,CB23 1,2023,358000,23
East of England,CB23 2,2023,277000,24
East of England,CB23 3,2023,257000,95
East of England,CB23 4,2023,358000,12
East of England,CB23 5,2023,241000,65
East of England,CB23 6,2023,264000,148
East of England,CB23 7,2023,281000,115
East of England,CB23 8,2023,199000,90
East of England,CB24 1,2023,402000,27
East of England,CB24 3,2023,256000,92
East of England,CB24 4,2023,229000,56
East of England,CB24 5,2023,243000,108
East of England,CB24 6,2023,203000,72
East of England,CB24 8,2023,251000,112
East of England,CB24 9,2023,264000,104
East of England,CB25 0,2023,225000,134
East of England,CB25 9,2023,300000,116
East of England,CB3 0,2023,405000,101
East of England,CB3 1,2023,665000,8
East of England,CB3 9,2023,571000,36
East of England,CB4 1,2023,268000,193
East of England,CB4 2,2023,226000,149
East of England,CB4 3,2023,298000,136
East of England,CB5 8,2023,316000,144
East of England,CB5 9,2023,100000,1
East of England,CB6 1,2023,190000,197
East of England,CB6 2,2023,220000,222
East of England,CB6 3,2023,212000,224
East of England,CB7 4,2023,199000,191
East of England,CB7 5,2023,187000,262
East of England,CB7 6,2023,354000,6
East of England,CB7 7,2023,364000,1
East of England,CB8 0,2023,174000,157
East of England,CB8 7,2023,245000,123
East of England,CB8 8,2023,212000,190
East of England,CB8 9,2023,277000,109
East of England,CB9 0,2023,154000,112
East of England,CB9 7,2023,204000,202
East of England,CB9 8,2023,131000,69
East of England,CB9 9,2023,164000,165
East of England,CM0 7,2023,216000,161
East of England,CM0 8,2023,225000,156
East of England,CM1 1,2023,217000,129
East of England,CM1 2,2023,253000,186
East of England,CM1 3,2023,255000,131
East of England,CM1 4,2023,241000,185
East of England,CM1 6,2023,253000,243
East of England,CM1 7,2023,283000,146
East of England,CM11 1,2023,440000,129
East of England,CM11 2,2023,270000,187
East of England,CM12 0,2023,279000,239
East of England,CM12 9,2023,328000,144
East of England,CM13 1,2023,302000,105
East of England,CM13 2,2023,426000,167
East of England,CM13 3,2023,354000,97
East of England,CM14 4,2023,311000,257
East of England,CM14 5,2023,287000,204
East of England,CM15 0,2023,333000,90
East of England,CM15 8,2023,414000,91
East of England,CM15 9,2023,259000,149
East of England,CM16 4,2023,302000,82
East of England,CM16 5,2023,391000,46
East of England,CM16 6,2023,312000,129
East of England,CM16 7,2023,435000,124
East of England,CM17 0,2023,328000,120
East of England,CM17 9,2023,218000,330
East of England,CM18 6,2023,187000,135
East of England,CM18 7,2023,167000,163
East of England,CM19 4,2023,162000,106
East of England,CM19 5,2023,218000,133
East of England,CM2 0,2023,191000,169
East of England,CM2 5,2023,274000,4
East of England,CM2 6,2023,221000,304
East of England,CM2 7,2023,292000,131
East of England,CM2 8,2023,245000,174
East of England,CM2 9,2023,228000,243
East of England,CM20 1,2023,169000,82
East of England,CM20 2,2023,254000,86
East of England,CM20 3,2023,168000,100
East of England,CM21 0,2023,383000,78
East of England,CM21 9,2023,242000,172
East of England,CM22 6,2023,344000,112
East of England,CM22 7,2023,349000,88
East of England,CM23 0,2023,277000,1
East of England,CM23 1,2023,450000,19
East of England,CM23 2,2023,322000,184
East of England,CM23 3,2023,209000,183
East of England,CM23 4,2023,266000,262
East of England,CM23 5,2023,316000,145
East of England,CM24 8,2023,288000,124
East of England,CM3 1,2023,308000,84
East of England,CM3 2,2023,305000,71
East of England,CM3 3,2023,291000,99
East of England,CM3 4,2023,394000,128
East of England,CM3 5,2023,202000,269
East of England,CM3 6,2023,279000,133
East of England,CM3 7,2023,215000,30
East of England,CM3 8,2023,289000,47
East of England,CM4 0,2023,516000,70
East of England,CM4 9,2023,509000,71
East of England,CM5 0,2023,357000,63
East of England,CM5 9,2023,315000,64
East of England,CM6 1,2023,297000,264
East of England,CM6 2,2023,305000,90
East of England,CM6 3,2023,378000,120
East of England,CM6 4,2023,469000,12
East of England,CM7 1,2023,175000,169
East of England,CM7 2,2023,216000,90
East of England,CM7 3,2023,153000,197
East of England,CM7 4,2023,337000,60
East of England,CM7 5,2023,213000,110
East of England,CM7 8,2023,418000,3
East of England,CM7 9,2023,188000,169
East of England,CM77 6,2023,303000,40
East of England,CM77 7,2023,232000,150
East of England,CM77 8,2023,265000,84
East of England,CM8 1,2023,197000,264
East of England,CM8 2,2023,184000,207
East of England,CM8 3,2023,327000,101
East of England,CM9 4,2023,205000,186
East of England,CM9 5,2023,178000,78
East of England,CM9 6,2023,242000,201
East of England,CM9 8,2023,290000,135
East of England,CO1 1,2023,161000,129
East of England,CO1 2,2023,135000,246
East of England,CO10 0,2023,215000,209
East of England,CO10 1,2023,172000,159
East of England,CO10 2,2023,180000,108
East of England,CO10 5,2023,250000,28
East of England,CO10 7,2023,220000,102
East of England,CO10 8,2023,260000,87
East of England,CO10 9,2023,312000,107
East of England,CO11 1,2023,187000,126
East of England,CO11 2,2023,231000,131
East of England,CO12 3,2023,120000,170
East of England,CO12 4,2023,137000,189
East of England,CO12 5,2023,184000,71
East of England,CO13 0,2023,211000,187
East of England,CO13 9,2023,239000,103
East of England,CO14 8,2023,160000,146
East of England,CO15 1,2023,142000,163
East of England,CO15 2,2023,110000,156
East of England,CO15 3,2023,115000,180
East of England,CO15 4,2023,145000,185
East of England,CO15 5,2023,176000,183
East of England,CO15 6,2023,156000,139
East of England,CO16 0,2023,279000,46
East of England,CO16 7,2023,127000,91
East of England,CO16 8,2023,155000,220
East of England,CO16 9,2023,224000,95
East of England,CO2 0,2023,272000,53
East of England,CO2 7,2023,180000,227
East of England,CO2 8,2023,145000,224
East of England,CO2 9,2023,183000,105
East of England,CO3 0,2023,199000,153
East of England,CO3 3,2023,247000,153
East of England,CO3 4,2023,255000,88
East of England,CO3 5,2023,39000,2
East of England,CO3 8,2023,289000,66
East of England,CO3 9,2023,244000,91
East of England,CO4 0,2023,176000,105
East of England,CO4 3,2023,158000,173
East of England,CO4 5,2023,215000,317
East of England,CO4 6,2023,355000,43
East of England,CO4 7,2023,329000,1
East of England,CO4 9,2023,165000,216
East of England,CO5 0,2023,228000,181
East of England,CO5 7,2023,221000,90
East of England,CO5 8,2023,251000,142
East of England,CO5 9,2023,263000,111
East of England,CO6 1,2023,235000,144
East of England,CO6 2,2023,252000,97
East of England,CO6 3,2023,242000,81
East of England,CO6 4,2023,321000,98
East of England,CO6 5,2023,444000,4
East of England,CO7 0,2023,188000,137
East of England,CO7 6,2023,314000,82
East of England,CO7 7,2023,288000,111
East of England,CO7 8,2023,222000,111
East of England,CO7 9,2023,212000,141
East of England,CO8 5,2023,259000,34
East of England,CO9 1,2023,182000,161
East of England,CO9 2,2023,224000,129
East of England,CO9 3,2023,214000,107
East of England,CO9 4,2023,248000,54
East of England,HP1 1,2023,246000,174
East of England,HP1 2,2023,254000,129
East of England,HP1 3,2023,211000,97
East of England,HP10 0,2023,253000,93
East of England,HP10 8,2023,499000,85
East of England,HP10 9,2023,336000,149
East of England,HP11 1,2023,266000,160
East of England,HP11 2,2023,195000,69
East of England,HP12 3,2023,183000,150
East of England,HP12 4,2023,216000,147
East of England,HP13 5,2023,239000,244
East of England,HP13 6,2023,215000,181
East of England,HP13 7,2023,206000,221
East of England,HP14 3,2023,275000,142
East of England,HP14 4,2023,417000,78
East of England,HP15 6,2023,350000,99
East of England,HP15 7,2023,315000,148
East of England,HP16 0,2023,416000,81
East of England,HP16 9,2023,525000,61
East of England,HP17 0,2023,412000,14
East of England,HP17 8,2023,364000,152
East of England,HP17 9,2023,422000,7
East of England,HP18 0,2023,276000,164
East of England,HP18 1,2023,341000,11
East of England,HP18 9,2023,398000,101
East of England,HP19 0,2023,206000,72
East of England,HP19 7,2023,180000,198
East of England,HP19 8,2023,180000,93
East of England,HP19 9,2023,179000,162
East of England,HP2 4,2023,234000,132
East of England,HP2 5,2023,188000,168
East of England,HP2 6,2023,206000,84
East of England,HP2 7,2023,199000,134
East of England,HP20 1,2023,169000,165
East of England,HP20 2,2023,149000,107
East of England,HP21 7,2023,207000,159
East of England,HP21 8,2023,159000,175
East of England,HP21 9,2023,187000,204
East of England,HP22 0,2023,610000,3
East of England,HP22 3,2023,461000,9
East of England,HP22 4,2023,366000,77
East of England,HP22 5,2023,323000,205
East of England,HP22 6,2023,332000,105
East of England,HP22 7,2023,436000,34
East of England,HP23 4,2023,358000,100
East of England,HP23 5,2023,341000,139
East of England,HP23 6,2023,336000,62
East of England,HP27 0,2023,386000,77
East of England,HP27 9,2023,379000,90
East of England,HP3 0,2023,465000,113
East of England,HP3 8,2023,284000,87
East of England,HP3 9,2023,236000,240
East of England,HP4 1,2023,438000,110
East of England,HP4 2,2023,424000,164
East of England,HP4 3,2023,420000,170
East of England,HP5 1,2023,241000,97
East of England,HP5 2,2023,319000,141
East of England,HP5 3,2023,273000,123
East of England,HP6 5,2023,473000,91
East of England,HP6 6,2023,403000,129
East of England,HP7 0,2023,420000,60
East of England,HP7 9,2023,366000,96
East of England,HP8 4,2023,684000,88
East of England,HP9 1,2023,677000,133
East of England,HP9 2,2023,763000,119
East of England,IP1 1,2023,121000,33
East of England,IP1 2,2023,100000,85
East of England,IP1 3,2023,201000,89
East of England,IP1 4,2023,154000,167
East of England,IP1 5,2023,127000,130
East of England,IP1 6,2023,167000,117
East of England,IP10 0,2023,284000,37
East of England,IP11 0,2023,160000,107
East of England,IP11 2,2023,138000,126
East of England,IP11 3,2023,200000,1
East of England,IP11 6,2023,353000,2
East of England,IP11 7,2023,187000,122
East of England,IP11 8,2023,160000,1
East of England,IP11 9,2023,213000,149
East of England,IP12 1,2023,223000,131
East of England,IP12 2,2023,211000,104
East of England,IP12 3,2023,222000,66
East of England,IP12 4,2023,268000,122
East of England,IP13 0,2023,254000,63
East of England,IP13 6,2023,350000,46
East of England,IP13 7,2023,265000,46
East of England,IP13 8,2023,265000,21
East of England,IP13 9,2023,244000,60
East of England,IP14 1,2023,157000,218
East of England,IP14 2,2023,176000,100
East of England,IP14 3,2023,217000,69
East of England,IP14 4,2023,259000,79
East of England,IP14 5,2023,192000,179
East of England,IP14 6,2023,212000,49
East of England,IP15 5,2023,385000,84
East of England,IP16 4,2023,172000,121
East of England,IP17 1,2023,195000,145
East of England,IP17 2,2023,301000,38
East of England,IP17 3,2023,343000,41
East of England,IP18 6,2023,317000,111
East of England,IP19 0,2023,267000,33
East of England,IP19 8,2023,162000,106
East of England,IP19 9,2023,229000,35
East of England,IP2 0,2023,128000,120
East of England,IP2 8,2023,128000,109
East of England,IP2 9,2023,157000,136
East of England,IP20 0,2023,239000,34
East of England,IP20 9,2023,182000,110
East of England,IP21 4,2023,226000,88
East of England,IP21 5,2023,219000,67
East of England,IP22 1,2023,264000,80
East of England,IP22 2,2023,298000,73
East of England,IP22 4,2023,157000,187
East of England,IP22 5,2023,209000,32
East of England,IP23 7,2023,249000,71
East of England,IP23 8,2023,292000,39
East of England,IP24 1,2023,152000,128
East of England,IP24 2,2023,140000,197
East of England,IP24 3,2023,126000,99
East of England,IP25 6,2023,169000,241
East of England,IP25 7,2023,199000,119
East of England,IP26 4,2023,168000,91
East of England,IP26 5,2023,219000,54
East of England,IP27 0,2023,127000,212
East of England,IP27 9,2023,168000,106
East of England,IP28 1,2023,320000,4
East of England,IP28 6,2023,264000,60
East of England,IP28 7,2023,148000,168
East of England,IP28 8,2023,196000,220
East of England,IP29 4,2023,285000,60
East of England,IP29 5,2023,262000,55
East of England,IP3 0,2023,145000,154
East of England,IP3 8,2023,165000,204
East of England,IP3 9,2023,161000,176
East of England,IP30 0,2023,309000,70
East of England,IP30 9,2023,256000,166
East of England,IP31 1,2023,230000,43
East of England,IP31 2,2023,246000,109
East of England,IP31 3,2023,261000,148
East of England,IP32 6,2023,189000,131
East of England,IP32 7,2023,201000,180
East of England,IP33 1,2023,223000,119
East of England,IP33 2,2023,227000,147
East of England,IP33 3,2023,206000,201
East of England,IP4 1,2023,145000,113
East of England,IP4 2,2023,175000,158
East of England,IP4 3,2023,198000,55
East of England,IP4 4,2023,158000,136
East of England,IP4 5,2023,174000,202
East of England,IP5 1,2023,202000,90
East of England,IP5 2,2023,204000,248
East of England,IP5 3,2023,181000,64
East of England,IP6 0,2023,182000,116
East of England,IP6 8,2023,188000,120
East of England,IP6 9,2023,260000,56
East of England,IP7 5,2023,180000,110
East of England,IP7 6,2023,260000,82
East of England,IP7 7,2023,368000,44
East of England,IP8 3,2023,172000,125
East of England,IP8 4,2023,205000,50
East of England,IP9 1,2023,170000,49
East of England,IP9 2,2023,269000,105
East of England,LU1 1,2023,111000,166
East of England,LU1 2,2023,114000,15
East of England,LU1 3,2023,145000,130
East of England,LU1 4,2023,253000,102
East of England,LU1 5,2023,135000,158
East of England,LU2 0,2023,159000,209
East of England,LU2 7,2023,181000,370
East of England,LU2 8,2023,185000,237
East of England,LU2 9,2023,172000,165
East of England,LU3 1,2023,142000,251
East of England,LU3 2,2023,160000,208
East of England,LU3 3,2023,163000,227
East of England,LU3 4,2023,182000,138
East of England,LU4 0,2023,143000,204
East of England,LU4 8,2023,131000,135
East of England,LU4 9,2023,154000,233
East of England,LU5 4,2023,181000,216
East of England,LU5 5,2023,135000,261
